FinelineNumber,FinelineNumber_3,FinelineNumber_4,FinelineNumber_5,FinelineNumber_6,FinelineNumber_7,FinelineNumber_8,FinelineNumber_9,FinelineNumber_12,FinelineNumber_14,FinelineNumber_15,FinelineNumber_18,FinelineNumber_19,FinelineNumber_20,FinelineNumber_21,FinelineNumber_22,FinelineNumber_23,FinelineNumber_24,FinelineNumber_25,FinelineNumber_26,FinelineNumber_27,FinelineNumber_28,FinelineNumber_29,FinelineNumber_30,FinelineNumber_31,FinelineNumber_32,FinelineNumber_33,FinelineNumber_34,FinelineNumber_35,FinelineNumber_36,FinelineNumber_37,FinelineNumber_38,FinelineNumber_39,FinelineNumber_40,FinelineNumber_41,FinelineNumber_42,FinelineNumber_43,FinelineNumber_44,FinelineNumber_999
1253.0,,,0.0161290322581,,0.0161290322581,0.0483870967742,,,,,,,,,,,,0.145161290323,,,,,0.0161290322581,,0.0161290322581,,,,0.0161290322581,0.0483870967742,0.0967741935484,0.209677419355,0.258064516129,,0.0161290322581,,0.0322580645161,0.0645161290323
1254.0,,,0.0235294117647,,0.0117647058824,0.0117647058824,0.0117647058824,,,,,0.0117647058824,,0.0117647058824,0.0117647058824,,,0.129411764706,,,,,0.0235294117647,,,0.0117647058824,0.0117647058824,0.0117647058824,,0.0705882352941,0.0941176470588,0.141176470588,0.388235294118,,0.0117647058824,,,0.0117647058824
1256.0,,,,,0.025,0.05,,0.025,,,,,,,,,,,,,,,,,,,,,0.025,0.025,0.15,0.325,0.375,,,,,
1257.0,,,,,,,0.136363636364,,,,,,,,,,0.0909090909091,0.409090909091,,,,,,,0.0454545454545,,,,,,,,0.0909090909091,,0.0454545454545,,,0.181818181818
1260.0,0.010101010101,,0.0151515151515,0.00505050505051,0.00505050505051,0.020202020202,0.176767676768,0.00505050505051,,0.00505050505051,,0.181818181818,,,,,0.0151515151515,0.0909090909091,,0.00505050505051,,,,,0.00505050505051,,0.00505050505051,0.010101010101,0.00505050505051,0.0454545454545,0.0252525252525,0.106060606061,0.141414141414,0.00505050505051,0.0353535353535,,0.020202020202,0.0606060606061
1262.0,,,0.0144927536232,,0.00724637681159,0.0797101449275,0.0434782608696,0.00724637681159,,0.00724637681159,0.00724637681159,0.0869565217391,,0.00724637681159,,,0.0144927536232,0.0507246376812,,,,,0.00724637681159,,0.00724637681159,0.00724637681159,,,0.0144927536232,0.166666666667,0.0217391304348,0.0942028985507,0.260869565217,,0.0217391304348,,0.0289855072464,0.0434782608696
1264.0,0.00657894736842,,,,,0.0328947368421,0.00657894736842,,,0.0460526315789,,0.348684210526,,,,,0.0131578947368,0.0328947368421,,,,,,,,,,,0.0263157894737,0.0526315789474,,0.0986842105263,0.105263157895,0.00657894736842,0.0789473684211,0.00657894736842,0.0723684210526,0.0657894736842
1265.0,0.00348432055749,,,,0.00348432055749,0.0731707317073,0.0418118466899,,,,,0.0522648083624,,,0.00696864111498,,0.00348432055749,0.104529616725,0.00348432055749,,,,0.00348432055749,0.0592334494774,0.0104529616725,0.0104529616725,0.00696864111498,0.00348432055749,0.156794425087,0.01393728223,0.0348432055749,0.0487804878049,0.101045296167,0.00348432055749,0.0174216027875,0.01393728223,0.0662020905923,0.156794425087
1266.0,0.05,,,,0.025,,0.1,0.025,,,,0.475,,,,,,0.025,,,,,,,,,,,,,,0.025,0.1,,0.025,,0.05,0.1
1267.0,,,,,,,,,,,,0.538461538462,,,,,,,,,,,,0.0769230769231,,,,,,,,,,,0.0769230769231,,,0.307692307692
1268.0,,,0.037037037037,,0.037037037037,,0.037037037037,,,,,0.148148148148,,,,,,0.037037037037,,,,,,,,,,,,0.185185185185,,0.037037037037,0.296296296296,,0.037037037037,,0.037037037037,0.111111111111
1269.0,,,,,,,0.111111111111,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,0.222222222222,0.111111111111,,,,0.222222222222,
1270.0,,,,,0.0344827586207,0.172413793103,0.0344827586207,,,,,,,,,,,,,0.0689655172414,,,0.0344827586207,0.172413793103,,,,0.0344827586207,,0.0689655172414,0.0344827586207,0.0344827586207,0.206896551724,,,,0.0344827586207,0.0689655172414
1272.0,,,,,,,,,,,,,,,,,,0.4,,,,,0.4,,0.2,,,,,,,,,,,,,
1275.0,,,,,,0.0416666666667,,,,,,,,0.0416666666667,,,0.0416666666667,0.0416666666667,,,,,,,,,,,0.291666666667,,,0.125,0.0833333333333,,,0.0833333333333,0.166666666667,0.0833333333333
1277.0,,,,,,0.111111111111,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,0.222222222222,,0.111111111111,0.444444444444,,,,,
1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571428571429,,0.142857142857,0.285714285714,,,,,
1279.0,0.0277777777778,,,,0.0277777777778,,0.305555555556,,,,,0.138888888889,,0.0555555555556,0.0277777777778,,,0.0277777777778,,,,,,,,,0.0277777777778,,,0.0277777777778,0.0555555555556,0.0277777777778,0.111111111111,,0.0833333333333,,0.0277777777778,0.0277777777778
1280.0,,,,,,,0.0588235294118,0.0196078431373,,,,,,,,,0.0196078431373,0.392156862745,,,,,,,0.0196078431373,,,0.0196078431373,,,,0.0980392156863,0.0196078431373,0.0392156862745,0.137254901961,,,0.176470588235
1281.0,,,,,,,,,,,,,,0.142857142857,,,0.0714285714286,,,,,,,,,,,,,,,0.0714285714286,0.357142857143,,0.142857142857,,0.214285714286,
1285.0,,,,,,0.0819672131148,0.00546448087432,,,0.016393442623,0.00546448087432,,0.0218579234973,0.00546448087432,0.00546448087432,,0.0218579234973,0.0819672131148,0.0109289617486,0.0109289617486,,0.00546448087432,,,0.00546448087432,,0.00546448087432,,0.256830601093,,0.0109289617486,0.153005464481,0.169398907104,0.00546448087432,0.0218579234973,0.0218579234973,0.0437158469945,0.0327868852459
1286.0,,,,,,,0.0434782608696,,,,,,,,,,0.0869565217391,0.347826086957,,,,,,,,,,,,,,0.0434782608696,0.0869565217391,0.0434782608696,0.130434782609,,0.173913043478,0.0434782608696
1287.0,,,,,0.024,0.008,0.056,,,0.032,,,,,,,0.048,0.408,0.008,,,0.024,0.008,,0.016,,,,0.048,0.008,0.016,,0.08,,0.08,0.048,0.032,0.056
1288.0,,,,,,0.037037037037,0.111111111111,,,,,,,,,,,0.148148148148,,,,,,,,,,0.0740740740741,,0.111111111111,0.037037037037,0.185185185185,0.185185185185,,0.0740740740741,0.037037037037,,
1289.0,,,,,,,0.0909090909091,,,,,,,,,,,0.590909090909,,,,,,,,,,,,,0.0454545454545,0.0454545454545,,0.0909090909091,,0.0454545454545,0.0909090909091,
1290.0,,,0.00970873786408,,0.00970873786408,0.00970873786408,0.0679611650485,,,,0.00970873786408,,,0.00970873786408,,,0.0291262135922,0.26213592233,,0.00970873786408,,,0.00970873786408,0.165048543689,,,,,,0.0194174757282,,0.0388349514563,0.0970873786408,,0.0776699029126,0.0194174757282,0.0194174757282,0.135922330097
1292.0,,,,,0.142857142857,0.0714285714286,,,,,,,,,,,,,,,,,,,,,,,,0.357142857143,,,0.428571428571,,,,,
1295.0,,,,,0.0384615384615,,,,,,,,,,,,0.0384615384615,0.115384615385,,,,,0.269230769231,,,,,,,0.153846153846,0.0384615384615,0.0769230769231,0.192307692308,,0.0769230769231,,,
1298.0,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,0.5,,0.333333333333,,,
1300.0,,0.120253164557,0.0443037974684,,0.00632911392405,,0.0379746835443,,,,0.0126582278481,,,0.0632911392405,,,0.126582278481,0.0759493670886,0.00632911392405,0.0189873417722,,,0.0126582278481,,,0.00632911392405,0.0126582278481,,0.0189873417722,0.0253164556962,0.0126582278481,0.0632911392405,0.215189873418,0.00632911392405,0.0443037974684,0.00632911392405,0.0506329113924,0.0126582278481
1301.0,,0.0179153094463,0.0130293159609,0.00488599348534,0.125407166124,0.00814332247557,0.00488599348534,0.00814332247557,,0.00162866449511,,,,0.00162866449511,0.00488599348534,,0.0162866449511,0.0195439739414,,,0.00162866449511,,,,0.0114006514658,0.00325732899023,,0.00488599348534,0.0228013029316,0.255700325733,0.0276872964169,0.0879478827362,0.314332247557,,0.014657980456,0.00488599348534,0.0228013029316,0.00162866449511
1302.0,,,0.00961538461538,,0.00480769230769,0.00480769230769,0.00961538461538,0.00480769230769,,,,0.00480769230769,,0.0144230769231,0.00961538461538,,0.0721153846154,0.0480769230769,,,,,,,,0.00961538461538,,,0.0384615384615,0.0240384615385,0.0576923076923,0.153846153846,0.480769230769,0.00480769230769,0.00961538461538,0.00480769230769,0.0288461538462,0.00480769230769
1303.0,0.00282485875706,0.124293785311,0.0197740112994,,0.0112994350282,0.00847457627119,,0.00282485875706,,,,0.00282485875706,,,0.00847457627119,,0.00847457627119,0.00847457627119,0.00282485875706,,0.00282485875706,,,,0.00282485875706,0.00564971751412,,,0.00847457627119,0.045197740113,0.0819209039548,0.141242937853,0.497175141243,0.00282485875706,,,0.00282485875706,0.00847457627119
1304.0,,,,,,0.0322580645161,0.0322580645161,,,,,,,,,,,,,,,,0.0967741935484,,,,0.0322580645161,,,0.0645161290323,0.0645161290323,0.41935483871,0.129032258065,,0.0322580645161,,,0.0967741935484
1305.0,,,,,0.0143884892086,0.0143884892086,,,,0.0143884892086,,,,,,,0.0287769784173,0.0215827338129,0.00719424460432,,,,,,0.00719424460432,0.00719424460432,0.00719424460432,,,0.0575539568345,0.0575539568345,0.129496402878,0.553956834532,0.00719424460432,0.0215827338129,,0.0503597122302,
1306.0,,,0.0131578947368,,0.0131578947368,,0.0921052631579,,,0.0263157894737,,,,,0.0131578947368,,0.0131578947368,0.25,,,,,,,,0.0131578947368,,,,0.0526315789474,0.0526315789474,0.0526315789474,0.25,0.0131578947368,0.0526315789474,,0.0526315789474,0.0394736842105
1307.0,,,,0.00389105058366,0.0272373540856,0.0311284046693,,,,,,,,,,,0.0233463035019,0.00778210116732,0.00778210116732,,0.00778210116732,,,,0.00389105058366,,0.00389105058366,0.00389105058366,0.011673151751,0.0389105058366,0.0739299610895,0.272373540856,0.451361867704,0.00778210116732,,0.00778210116732,0.0155642023346,
1308.0,,,,,0.0526315789474,0.0263157894737,0.0789473684211,,,0.0263157894737,0.0263157894737,,,0.157894736842,,,,,,,,,,,,,,,,0.0526315789474,0.105263157895,0.105263157895,0.184210526316,,0.105263157895,,0.0789473684211,
1309.0,0.0196078431373,,,,,,,,,,,,0.0196078431373,0.333333333333,,,0.0196078431373,0.0196078431373,,,,,,,0.0392156862745,,,,,0.0196078431373,,0.0392156862745,0.156862745098,0.0196078431373,0.156862745098,0.0196078431373,0.137254901961,
1310.0,,,,,,,0.214285714286,,,,,,,,,,,0.214285714286,,0.0714285714286,,,,,,,,,,0.0714285714286,,0.0714285714286,0.0714285714286,,0.0714285714286,0.0714285714286,0.142857142857,
1311.0,,,0.00826446280992,0.00206611570248,0.00413223140496,0.0103305785124,,0.00413223140496,,0.00413223140496,,,,,0.00206611570248,,0.00619834710744,0.0144628099174,,,,,0.0103305785124,0.00206611570248,0.0206611570248,0.00826446280992,0.00619834710744,0.0123966942149,0.0206611570248,0.0764462809917,0.103305785124,0.190082644628,0.462809917355,0.0103305785124,0.00826446280992,0.00206611570248,0.0103305785124,
1312.0,,,,,,,0.047619047619,,,,,,,0.047619047619,,,0.047619047619,,,0.0238095238095,,,,0.0238095238095,,,0.0238095238095,,,0.047619047619,0.0714285714286,0.0952380952381,0.357142857143,,0.119047619048,,0.0952380952381,
1313.0,,,,,,,0.136363636364,,,,,,,,,,,0.409090909091,,,,0.0227272727273,,,,,,,,,,0.0454545454545,0.0681818181818,,0.0681818181818,,0.0909090909091,0.159090909091
1314.0,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,,0.2,,0.1,
1315.0,,,0.333333333333,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,
1316.0,,,0.0769230769231,0.307692307692,0.0384615384615,0.025641025641,,,,,,,,,,,,0.025641025641,0.0128205128205,,,,,,0.025641025641,,,0.025641025641,,0.102564102564,0.0641025641026,0.217948717949,0.0512820512821,,,0.0128205128205,0.0128205128205,
1317.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1318.0,,,,,,,,,,,,,,,,,,0.464285714286,,,,,0.0714285714286,,,,,,0.0357142857143,,,0.0357142857143,,0.0357142857143,0.214285714286,,0.142857142857,
1319.0,,,,,,,0.166666666667,,,,0.166666666667,,,0.166666666667,,,,,,,,,,,,,,,,,,,0.166666666667,,0.333333333333,,,
1320.0,,,0.158536585366,,,0.0243902439024,0.0121951219512,,,,,,,,,,0.0121951219512,0.0121951219512,,0.0365853658537,,,,,0.0121951219512,,0.0121951219512,,0.243902439024,0.0243902439024,,0.158536585366,0.146341463415,,0.0243902439024,,0.0731707317073,0.0487804878049
1321.0,,,,,,,0.045871559633,0.0183486238532,,,,,,,,,0.51376146789,0.0550458715596,,,,,,,0.0366972477064,0.0183486238532,,,,0.00917431192661,,0.0275229357798,0.0366972477064,0.00917431192661,0.0733944954128,,0.0917431192661,0.0642201834862
1322.0,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
1324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1329.0,,,,,,,0.0532544378698,,,0.00591715976331,0.00591715976331,0.0118343195266,,,,,0.0177514792899,0.360946745562,,,,,0.0177514792899,0.00591715976331,0.0118343195266,0.0236686390533,,,0.00591715976331,,,0.0769230769231,0.0591715976331,0.0177514792899,0.10650887574,0.0177514792899,0.0828402366864,0.118343195266
1330.0,,,,,,,,,,,,,,,0.142857142857,0.285714285714,,,,,,,,,,,,,,,,0.142857142857,0.142857142857,,,,,0.285714285714
1333.0,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,0.4,,,,,
1334.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1335.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337.0,,,,,,,0.0340909090909,,,,,,,,,,,0.375,,,0.0113636363636,,0.0681818181818,,,,,,,0.0113636363636,,0.0340909090909,0.0909090909091,0.0454545454545,0.181818181818,,0.136363636364,0.0113636363636
1340.0,0.008,,0.016,,,0.008,0.04,,,,,,0.008,,0.016,,0.416,0.024,,,,,,,0.008,0.032,,0.016,0.04,0.008,0.008,0.088,0.128,,0.032,0.016,0.08,0.008
1341.0,,,,,0.0215517241379,0.0301724137931,0.00862068965517,,,,,,,,,,0.00862068965517,0.0172413793103,0.00431034482759,0.00431034482759,,,,,0.00862068965517,,0.00431034482759,0.00862068965517,,0.120689655172,0.25,0.198275862069,0.306034482759,,0.00431034482759,,0.00431034482759,
1342.0,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,0.04,,,,0.04,0.08,0.28,0.12,0.32,0.04,,,,
1343.0,,,,,0.0138408304498,0.0207612456747,,,,0.00346020761246,,,,,0.00346020761246,,0.0103806228374,0.00692041522491,,,,0.00692041522491,0.00346020761246,,0.0207612456747,0.00346020761246,,0.0103806228374,0.00692041522491,0.0519031141869,0.204152249135,0.131487889273,0.467128027682,,0.00692041522491,0.00692041522491,0.0207612456747,
1344.0,,,0.00764525993884,0.00305810397554,0.025993883792,0.0290519877676,0.00152905198777,0.00152905198777,,0.0045871559633,,0.00152905198777,,0.00152905198777,0.00152905198777,,0.0045871559633,0.00917431192661,0.00152905198777,,0.00152905198777,,0.0107033639144,,0.0137614678899,0.0137614678899,0.00152905198777,0.00917431192661,0.00611620795107,0.0764525993884,0.183486238532,0.15749235474,0.405198776758,0.00305810397554,0.00152905198777,0.00764525993884,0.0137614678899,0.00152905198777
1345.0,,,0.00332225913621,,0.00664451827243,0.00664451827243,,,,0.00332225913621,0.00332225913621,,,,,,0.0166112956811,0.0132890365449,,,,,,,0.0265780730897,0.00996677740864,,0.0199335548173,0.00664451827243,0.0598006644518,0.225913621262,0.12292358804,0.445182724252,0.00664451827243,0.00664451827243,0.00664451827243,0.00332225913621,0.00664451827243
1346.0,0.00310559006211,0.00310559006211,0.00931677018634,0.00621118012422,0.0621118012422,0.214285714286,0.0341614906832,,,0.0124223602484,,,0.00310559006211,0.00310559006211,,,0.00931677018634,0.027950310559,0.00310559006211,,0.00310559006211,,0.105590062112,,0.00931677018634,0.00621118012422,0.00310559006211,0.0217391304348,0.0124223602484,0.0248447204969,0.0807453416149,0.142857142857,0.114906832298,,0.0155279503106,,0.027950310559,0.0403726708075
1347.0,,,,,0.0566037735849,0.0566037735849,,,,0.0188679245283,,,,,,0.0188679245283,,0.0188679245283,,,,,,,,0.0377358490566,,0.0188679245283,,0.0754716981132,0.0377358490566,0.264150943396,0.358490566038,,,,0.0188679245283,0.0188679245283
1348.0,,,,,,,0.333333333333,,,,,,,,,,,0.111111111111,,,,,0.444444444444,,,,,,,,,,,,,,0.0555555555556,0.0555555555556
1350.0,,,,,0.0931899641577,,0.00358422939068,0.00358422939068,,0.00358422939068,,0.010752688172,,,0.00358422939068,,0.00716845878136,0.0250896057348,,,,,0.00716845878136,,0.00716845878136,0.00716845878136,0.00358422939068,,0.00716845878136,0.0609318996416,0.078853046595,0.136200716846,0.505376344086,0.00358422939068,0.00716845878136,0.00716845878136,0.010752688172,0.00716845878136
1351.0,,,0.0119047619048,0.00119047619048,0.0190476190476,0.0130952380952,0.00119047619048,,,,,0.00119047619048,,,0.00119047619048,,0.0119047619048,0.00952380952381,,,,,,,0.00357142857143,0.00119047619048,,0.0130952380952,0.00119047619048,0.0809523809524,0.20119047619,0.0952380952381,0.505952380952,0.00119047619048,0.0047619047619,0.00238095238095,0.0142857142857,0.0047619047619
1352.0,,0.00589390962672,0.0923379174853,0.00196463654224,0.0216110019646,0.0117878192534,0.00392927308448,0.00196463654224,,0.0098231827112,,0.0137524557957,0.00196463654224,0.00196463654224,0.00196463654224,,0.0137524557957,0.0196463654224,0.00196463654224,0.00392927308448,,0.00392927308448,0.0137524557957,0.00392927308448,0.00196463654224,0.00196463654224,0.0098231827112,0.00785854616896,0.0235756385069,0.0628683693517,0.090373280943,0.159135559921,0.357563850688,0.00196463654224,0.00392927308448,0.0117878192534,0.0235756385069,0.0137524557957
1353.0,,0.00125313283208,0.00501253132832,0.00125313283208,0.0426065162907,0.0200501253133,0.00250626566416,0.00125313283208,,0.00751879699248,,0.00125313283208,0.00125313283208,0.00125313283208,,,0.0125313283208,0.0100250626566,0.00250626566416,,,,0.00250626566416,,0.00375939849624,0.00501253132832,0.00125313283208,0.00877192982456,0.0100250626566,0.0927318295739,0.136591478697,0.145363408521,0.448621553885,0.00125313283208,0.00375939849624,0.0062656641604,0.0187969924812,0.00501253132832
1354.0,,0.00732600732601,0.194139194139,,0.014652014652,0.010989010989,,0.003663003663,,,,0.00732600732601,,0.003663003663,0.00732600732601,,0.014652014652,0.00732600732601,,0.003663003663,0.003663003663,,,0.003663003663,0.010989010989,,,0.018315018315,0.025641025641,0.025641025641,0.0732600732601,0.245421245421,0.252747252747,0.003663003663,0.00732600732601,0.003663003663,0.03663003663,0.014652014652
1355.0,,0.00934579439252,,,0.018691588785,,0.102803738318,,,,,,0.018691588785,,,,0.018691588785,0.214953271028,,,0.00934579439252,,0.0934579439252,,0.0280373831776,,,,0.018691588785,,0.0280373831776,0.0841121495327,0.0747663551402,0.0373831775701,0.102803738318,,0.018691588785,0.121495327103
1356.0,0.0015455950541,0.00463678516229,0.0850077279753,,0.00927357032457,0.0139103554869,0.0015455950541,,,,,,0.0015455950541,0.0015455950541,0.00309119010819,,0.015455950541,0.0247295208655,,,0.00309119010819,,0.0015455950541,,0.00309119010819,0.00309119010819,0.0015455950541,0.0170015455951,0.0139103554869,0.032457496136,0.165378670788,0.13601236476,0.420401854714,0.00309119010819,0.00772797527048,0.00463678516229,0.0170015455951,0.00772797527048
1357.0,,,0.09375,,,0.03125,0.15625,,,,,,0.03125,,,,,0.03125,,,,,0.125,,0.0625,,,,0.03125,,,0.0625,0.15625,0.0625,0.03125,,,0.125
1358.0,,,0.0902255639098,,0.0300751879699,0.0375939849624,0.0112781954887,,,,,0.00375939849624,,,0.00375939849624,,0.0112781954887,0.0112781954887,,,,0.00375939849624,,0.00375939849624,,0.00375939849624,0.00375939849624,0.0112781954887,0.00375939849624,0.0714285714286,0.169172932331,0.165413533835,0.334586466165,,0.0112781954887,,0.015037593985,0.00375939849624
1359.0,,,0.018018018018,,0.0225225225225,0.0225225225225,,0.0045045045045,,0.0045045045045,,0.0225225225225,,0.0045045045045,0.0045045045045,,0.0045045045045,0.027027027027,,,,,,,,,,0.00900900900901,0.0045045045045,0.0630630630631,0.13963963964,0.0900900900901,0.518018018018,,0.0045045045045,0.00900900900901,0.018018018018,0.00900900900901
1360.0,,,0.22,,0.0266666666667,0.0266666666667,0.00666666666667,,,0.00666666666667,,,,,0.00666666666667,,,0.0133333333333,,0.00666666666667,,,0.00666666666667,,,,,0.0133333333333,0.0266666666667,0.04,0.126666666667,0.226666666667,0.173333333333,0.00666666666667,0.0133333333333,,0.0533333333333,
1363.0,,,,,,,0.138888888889,,,,,,0.0277777777778,,,,,0.222222222222,,,,,,,0.0277777777778,,,,0.0277777777778,,,0.138888888889,0.166666666667,,0.138888888889,,0.0277777777778,0.0833333333333
1364.0,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,0.2,,,0.2
1366.0,,,,,,,,,,,,,,,,,,0.0571428571429,,,,,0.628571428571,,0.0285714285714,,,,,,,,0.0285714285714,0.114285714286,0.0857142857143,,,0.0571428571429
1376.0,,,,,,,,,,,,,,,,,,,,,,,0.705882352941,,,,,,,,,0.0588235294118,0.0588235294118,0.0588235294118,,,,0.117647058824
1385.0,,,,,0.0357142857143,,0.357142857143,,,,,,,,0.0357142857143,,,0.0357142857143,,,,,0.285714285714,,,,,,,,,0.0714285714286,0.0357142857143,,,,,0.142857142857
1388.0,,,,,,,,,,,,,,,,,,,0.0869565217391,,,,0.739130434783,,,,,,,,,,,0.0869565217391,0.0434782608696,,,0.0434782608696
1390.0,,,,,,,,,,,,,,,,,,0.222222222222,,,,,0.666666666667,,,,,,,,,,,,0.111111111111,,,
1393.0,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,,,,,,,0.125,,,,0.1875
1396.0,,,,,,,,,,,,,,,,,,,,,,,0.730769230769,,,,,,,,,,0.0384615384615,0.0769230769231,0.0384615384615,,,0.115384615385
1400.0,0.00414937759336,,,,0.00414937759336,0.0414937759336,0.0165975103734,0.00414937759336,,0.0539419087137,0.0248962655602,0.00414937759336,,0.0165975103734,0.00414937759336,,0.0290456431535,0.0580912863071,,,,,,,0.348547717842,,,0.00414937759336,0.00829875518672,,0.00414937759336,0.0829875518672,0.116182572614,,0.128630705394,0.00414937759336,0.0373443983402,0.00414937759336
1401.0,,,0.0119047619048,,0.00396825396825,0.111111111111,0.0753968253968,,,0.015873015873,0.0714285714286,,0.00793650793651,,0.00396825396825,,0.015873015873,0.0357142857143,,0.00793650793651,,,0.0198412698413,0.00396825396825,0.031746031746,,,,0.130952380952,0.015873015873,0.0198412698413,0.107142857143,0.166666666667,0.00396825396825,0.0357142857143,0.031746031746,0.047619047619,0.0238095238095
1402.0,,,0.0132827324478,0.00189753320683,0.0151802656546,0.0759013282732,0.00569259962049,,,0.00569259962049,0.0151802656546,0.00379506641366,0.00189753320683,,0.00189753320683,,0.0189753320683,0.0189753320683,0.00189753320683,0.00379506641366,0.00189753320683,0.00189753320683,,0.00189753320683,0.0132827324478,0.00759013282732,0.00569259962049,0.00379506641366,0.108159392789,0.0550284629981,0.0986717267552,0.165085388994,0.265654648956,0.00189753320683,0.0151802656546,0.0132827324478,0.0303605313093,0.0265654648956
