VisitNumber,TripType,Weekday,UpcCount,ScanCount,DepartmentCount,FinelineCount
34819,999,2,0,-1,0,0
34825,32,2,5,7,1,4
34826,999,2,1,-1,1,1
34830,15,2,5,5,3,4
34831,999,2,1,0,1,1
34837,43,2,12,15,9,10
34840,999,2,1,-2,1,1
34842,32,2,7,7,1,2
34844,7,2,2,3,2,2
34849,999,2,2,2,1,2
34850,24,2,9,19,4,9
34851,32,2,1,4,1,1
34852,43,2,5,5,4,4
34853,40,2,53,56,11,49
34854,8,2,2,2,2,2
34855,40,2,31,31,11,31
34856,5,2,1,1,1,1
34857,33,2,9,9,2,9
34858,39,2,3,4,3,3
34861,7,2,3,3,2,3
34863,5,2,3,4,3,3
34864,39,2,14,14,7,14
34865,27,2,3,3,2,3
34869,8,2,2,2,2,2
34871,44,2,10,10,6,10
34873,9,2,1,1,1,1
34876,7,2,2,3,1,2
34879,25,2,8,8,4,7
34887,9,2,2,2,2,2
34888,39,2,17,19,7,13
34890,5,2,6,7,3,6
34894,27,2,2,9,1,2
34895,7,2,3,7,2,3
34896,39,2,10,17,5,9
34897,8,2,1,1,1,1
34901,3,2,2,2,1,2
34903,5,2,13,14,5,13
34904,40,2,32,35,11,25
34905,999,2,1,-1,1,1
34907,7,2,2,2,2,2
34908,3,2,2,2,1,2
34912,8,2,1,2,2,1
34913,8,2,3,3,3,3
34918,3,2,2,2,1,2
34919,22,2,1,1,1,1
34920,42,2,7,17,6,7
34922,8,2,2,2,1,2
34923,39,2,10,10,6,10
34924,8,2,2,2,2,2
34925,39,2,6,7,6,6
34926,44,2,21,26,10,18
34927,5,2,0,1,1,0
34929,5,2,6,6,3,6
34930,37,2,3,5,3,3
34931,9,2,2,2,2,2
34933,7,2,2,2,1,2
34934,35,2,4,4,3,4
34938,8,2,3,3,3,3
34940,8,2,3,3,1,1
34945,6,2,1,1,1,1
34946,5,2,0,1,1,0
34948,40,2,25,29,6,23
34949,8,2,3,3,2,2
34953,7,2,9,13,3,7
34954,8,2,3,3,3,3
34956,39,2,7,8,5,6
34957,999,2,1,0,1,1
34959,30,2,9,10,7,9
34964,8,2,1,3,1,1
34966,37,2,3,4,1,3
34967,39,2,3,4,3,3
34968,25,2,3,5,3,3
34972,8,2,4,4,3,4
34973,3,2,2,2,1,2
34974,999,2,4,0,3,4
34975,38,2,7,7,4,6
34977,8,2,2,2,1,2
34978,8,2,3,3,3,3
34982,999,2,2,0,1,1
34985,8,2,1,1,1,1
34986,7,2,2,2,2,2
34989,9,2,2,2,2,2
34990,999,2,3,3,3,3
34991,21,2,4,4,2,3
34994,24,2,2,2,1,2
34995,33,2,9,11,7,9
34996,9,2,1,1,1,1
34998,39,2,8,8,5,7
35000,8,2,2,2,1,2
35001,38,2,12,17,6,11
35005,37,2,37,57,12,36
35007,27,2,10,12,7,10
35008,999,2,1,1,1,1
35012,38,2,4,4,2,3
35013,25,2,8,8,5,7
35014,5,2,0,1,1,0
35017,40,2,17,26,11,15
35019,3,2,2,2,1,2
35023,9,2,1,1,1,1
35024,8,2,2,2,1,1
35026,32,2,3,7,1,1
35027,39,2,7,7,3,7
35028,3,2,2,2,2,2
35032,3,2,1,1,1,1
35033,9,2,1,1,1,1
35034,40,2,26,30,9,24
35035,999,2,2,0,1,2
35036,4,2,1,1,1,1
35038,5,2,1,1,1,1
35040,999,2,1,-1,1,1
35044,5,2,0,1,1,0
35045,5,2,1,1,1,1
35047,8,2,1,1,1,1
35050,37,2,23,24,10,21
35054,999,2,2,0,2,2
35056,39,2,8,10,6,7
35057,3,2,1,1,1,1
35058,39,2,8,11,7,8
35061,7,2,1,1,1,1
35067,3,2,2,2,1,2
35069,8,2,2,2,2,2
35070,8,2,1,2,1,1
35071,8,2,1,1,1,1
35072,39,2,7,7,5,7
35073,25,2,7,26,3,6
35074,5,2,1,1,1,1
35077,39,2,15,15,7,14
35078,999,2,1,0,1,1
35079,8,2,3,3,3,3
35080,8,2,1,1,1,1
35082,3,2,2,2,1,2
35083,999,2,2,0,2,2
35084,5,2,2,2,1,2
35085,37,2,7,7,4,7
35086,36,2,18,20,4,14
35090,35,2,3,4,1,3
35093,999,2,2,9,2,2
35097,39,2,10,14,5,8
35098,37,2,6,5,1,6
35100,40,2,32,44,13,27
35101,999,2,1,-1,1,1
35102,40,2,31,34,10,22
35103,999,2,1,-1,1,1
35104,7,2,5,6,3,5
35107,999,2,4,-6,2,4
35108,8,2,1,1,1,1
35111,5,2,0,1,1,0
35112,9,2,3,3,2,3
35113,39,2,5,11,3,5
35115,39,2,5,5,5,5
35118,9,2,1,1,1,1
35121,39,2,10,10,7,10
35124,9,2,1,1,1,1
35125,999,2,1,-1,1,1
35126,20,2,1,1,1,1
35128,40,2,30,35,9,26
35129,38,2,3,4,2,3
35131,39,2,4,4,3,4
35132,7,2,10,13,6,9
35133,22,2,4,4,2,3
35135,43,2,11,12,4,9
35136,39,2,18,20,7,16
35137,33,2,8,8,3,6
35138,7,2,1,2,1,1
35140,999,2,1,1,1,1
35143,32,2,8,12,5,7
35144,39,2,7,7,6,6
35146,999,2,1,-1,1,1
35147,9,2,1,1,1,1
35150,39,2,6,7,5,5
35151,8,2,2,3,2,2
35152,999,2,3,-4,1,3
35154,39,2,12,12,8,12
35155,4,2,1,1,1,1
35159,999,2,1,-1,1,1
35161,7,2,1,2,1,1
35162,40,2,27,28,10,27
35163,35,2,4,7,2,2
35165,999,2,1,0,1,1
35166,8,2,1,1,1,1
35169,7,2,2,3,2,2
35173,8,2,1,1,1,1
35174,40,2,21,23,13,21
35175,9,2,1,1,1,1
35178,6,2,3,3,2,2
35179,36,2,4,4,4,4
35182,25,2,8,8,4,7
35183,5,2,2,2,2,2
35185,40,2,39,45,17,38
35188,39,2,7,8,5,7
35190,38,2,6,16,4,5
35192,999,2,2,0,2,2
35194,30,2,5,5,4,5
35201,999,2,1,0,1,1
35202,8,2,1,1,1,1
35206,32,2,5,5,3,5
35207,39,2,4,4,4,4
35209,22,2,2,2,2,2
35211,15,2,21,30,3,14
35212,8,2,1,1,1,1
35213,999,2,1,-1,1,1
35218,9,2,1,1,1,1
35224,8,2,2,2,2,2
35226,36,2,6,8,3,6
35232,33,2,3,5,3,3
35234,36,2,4,4,3,4
35237,5,2,0,1,1,0
35245,36,2,5,5,3,5
35246,999,2,3,-4,1,3
35247,8,2,2,2,1,2
35251,29,2,7,10,2,5
35255,999,2,1,-2,1,1
35258,29,2,4,4,2,3
35259,37,2,10,11,3,10
35261,39,2,6,7,5,6
35262,39,2,15,17,6,11
35263,999,2,1,-1,1,1
35266,39,2,5,5,5,5
35268,37,2,38,39,12,37
35269,999,2,1,-1,1,1
35272,999,2,1,-1,1,1
35274,7,2,3,3,3,3
35276,9,2,5,4,4,5
35277,39,2,4,4,3,4
35280,38,2,5,5,3,5
35282,31,2,2,2,1,2
35284,3,2,2,2,1,2
35286,44,2,19,23,8,17
35295,3,2,2,2,1,2
35296,999,2,1,-1,1,1
35302,39,2,5,5,4,4
35303,42,2,10,11,6,8
35304,23,2,1,1,1,1
35310,999,2,1,0,1,1
35316,5,2,3,3,2,3
35317,5,2,0,1,1,0
35318,8,2,2,2,1,1
35319,39,2,5,6,5,5
35322,3,2,1,1,1,1
35323,8,2,1,1,1,1
35326,25,2,3,3,2,2
35328,5,2,0,1,1,0
35329,25,2,9,9,6,8
35331,39,2,7,7,5,6
35332,6,2,2,2,2,2
35333,35,2,4,4,2,3
35334,8,2,1,1,1,1
35335,25,2,4,4,2,3
35336,25,2,3,3,3,3
35337,21,2,5,6,3,5
35340,40,2,28,41,10,21
35343,36,2,5,7,3,5
35345,7,2,1,2,1,1
35352,5,2,1,1,1,1
35355,5,2,5,7,2,3
35356,25,2,5,5,2,5
35357,40,2,18,20,9,13
35358,37,2,6,6,2,6
35359,25,2,6,6,2,3
35360,8,2,3,3,2,3
35361,24,2,6,6,5,5
35363,39,2,6,6,5,6
35364,8,2,1,1,1,1
35368,15,2,16,17,11,16
35370,36,2,9,9,6,9
35372,37,2,4,5,4,4
35376,9,2,1,1,1,1
35378,3,2,2,2,1,2
35379,32,2,2,3,2,2
35380,21,2,4,4,2,4
35382,42,2,15,20,9,14
35383,39,2,12,12,9,12
35384,40,2,38,42,13,33
35388,9,2,1,1,1,1
35391,32,2,8,8,2,6
35396,3,2,2,2,1,2
35397,25,2,20,21,10,14
35399,39,2,10,10,7,8
35405,39,2,5,7,5,5
35409,7,2,1,1,1,1
35412,34,2,3,3,1,2
35413,7,2,1,1,1,1
35418,3,2,2,2,1,2
35419,7,2,2,2,2,2
35422,8,2,3,3,2,3
35423,30,2,6,7,5,5
35424,39,2,10,12,5,8
35425,6,2,17,21,7,16
35429,9,2,1,1,1,1
35431,8,2,1,1,1,1
35433,8,2,1,1,1,1
35436,9,2,1,1,1,1
35438,39,2,7,7,4,7
35440,5,2,5,5,4,5
35442,41,2,6,6,3,5
35443,33,2,8,9,5,8
35444,5,2,0,1,1,0
35445,26,2,1,2,1,1
35446,999,2,1,0,1,1
35447,40,2,16,20,4,15
35449,35,2,4,4,2,3
35451,40,2,22,27,8,18
35452,15,2,5,5,4,4
35453,38,2,15,15,10,15
35454,999,2,2,-2,1,2
35455,40,2,30,39,7,26
35459,9,2,2,2,2,2
35460,39,2,8,8,4,7
35461,25,2,5,5,3,5
35465,7,2,3,3,3,3
35470,5,2,1,2,1,1
35471,6,2,1,1,1,1
35473,39,2,14,19,8,13
35474,8,2,1,1,1,1
35475,39,2,13,14,10,13
35478,8,2,3,3,2,3
35479,39,2,11,13,6,9
35480,32,2,2,3,1,2
35482,5,2,3,4,2,2
35484,5,2,1,1,1,1
35486,39,2,8,9,5,8
35488,8,2,1,1,1,1
35489,27,2,2,2,2,2
35491,26,2,9,10,4,8
35494,25,2,6,6,3,3
35497,39,2,13,13,5,13
35498,8,2,1,1,1,1
35502,3,2,2,2,2,2
35503,8,2,3,3,3,3
35511,6,2,3,3,3,3
35513,8,2,3,3,3,3
35514,42,2,10,13,8,10
35515,43,2,6,8,4,6
35516,39,2,3,6,2,3
35517,25,2,2,2,2,2
35520,7,2,12,14,6,12
35524,9,2,1,1,1,1
35528,999,2,1,-1,1,1
35530,8,2,3,3,2,2
35536,36,2,4,4,3,4
35537,32,2,1,4,1,1
35538,8,2,1,1,1,1
35539,7,2,12,13,7,11
35540,6,2,7,7,4,6
35543,5,2,0,3,1,0
35546,40,2,20,27,10,19
35547,999,2,2,-2,2,2
35549,36,2,22,28,3,19
35550,39,2,11,11,5,10
35551,32,2,1,3,1,1
35554,43,2,10,10,7,9
35556,5,2,0,1,1,0
35558,40,2,26,31,11,22
35562,24,2,11,11,4,9
35563,7,2,4,4,2,3
35564,37,2,3,3,1,3
35569,8,2,4,5,3,4
35570,38,2,9,10,7,9
35572,32,2,5,5,2,5
35574,25,2,14,14,8,13
35575,9,2,1,1,1,1
35576,7,2,4,4,2,2
35577,8,2,1,1,1,1
35578,40,2,14,20,9,12
35580,38,2,3,6,1,1
35581,999,2,2,0,1,1
35583,40,2,19,24,8,18
35585,32,2,6,6,2,4
35586,25,2,6,6,3,6
35588,36,2,4,4,2,4
35589,38,2,22,25,8,22
35590,27,2,2,4,2,2
35591,42,2,4,12,3,4
35594,38,2,5,6,3,5
35595,44,2,46,68,9,33
35596,7,2,2,2,2,2
35599,5,2,0,1,1,0
35600,44,2,20,21,10,19
35601,8,2,1,1,1,1
35602,3,2,1,1,1,1
35603,21,2,7,7,4,6
35604,8,2,1,1,1,1
35605,3,2,2,2,1,2
35606,8,2,2,2,2,2
35608,21,2,3,5,2,3
35610,5,2,3,3,1,3
35611,37,2,22,26,8,21
35614,9,2,2,2,2,2
35615,15,2,7,7,1,7
35616,8,2,2,2,2,2
35617,32,2,2,2,2,2
35618,3,2,3,3,3,3
35619,5,2,2,2,1,2
35620,37,2,10,10,6,8
35624,37,2,16,18,8,15
35625,5,2,1,1,1,1
35626,39,2,11,12,5,9
35627,6,2,3,3,3,3
35628,40,2,48,60,11,44
35630,40,2,18,25,9,17
35631,7,2,3,4,3,3
35632,39,2,14,16,5,12
35635,43,2,8,14,6,8
35637,39,2,10,11,6,9
35638,39,2,6,6,5,6
35639,5,2,1,5,1,1
35642,35,2,18,20,6,10
35643,40,2,34,37,8,30
35650,8,2,1,2,1,1
35652,33,2,11,16,4,10
35653,44,2,21,27,14,19
35654,5,2,8,9,5,8
35656,9,2,1,1,1,1
35657,999,2,1,0,1,1
35660,8,2,1,2,1,1
35661,8,2,2,2,2,2
35662,5,2,0,1,1,0
35663,999,2,2,2,1,2
35664,25,2,3,3,1,3
35666,8,2,3,3,2,2
35667,8,2,2,2,1,2
35669,37,2,7,7,6,7
35671,40,2,26,40,7,22
35672,40,2,27,28,10,26
35673,8,2,3,3,2,3
35675,37,2,21,25,8,20
35677,35,2,7,10,2,7
35679,9,2,3,3,3,3
35680,36,2,9,9,4,8
35681,999,2,2,2,2,2
35688,43,2,7,7,6,7
35692,999,2,2,-2,2,2
35694,32,2,1,6,1,1
35695,44,2,33,44,14,26
35696,8,2,3,3,1,3
35697,35,2,2,4,1,2
35700,43,2,4,4,4,4
35701,5,2,4,5,3,4
35704,3,2,1,1,1,1
35706,3,2,2,2,1,2
35707,37,2,5,5,4,5
35708,8,2,3,3,2,3
35709,9,2,1,1,1,1
35710,7,2,1,1,1,1
35713,5,2,2,2,1,2
35716,31,2,2,2,2,2
35718,44,2,13,13,8,13
35719,39,2,6,6,5,6
35720,5,2,3,3,2,3
35721,999,2,1,0,1,1
35724,27,2,4,4,3,4
35725,7,2,9,15,4,6
35726,9,2,1,1,1,1
35729,18,2,4,4,4,4
35732,5,2,0,1,1,0
35733,3,2,1,1,1,1
35736,8,2,1,1,1,1
35737,35,2,5,5,1,4
35738,39,2,9,16,3,6
35739,42,2,4,6,3,4
35740,8,2,3,3,3,3
35742,39,2,9,12,6,8
35745,8,2,2,3,2,2
35746,36,2,7,6,2,7
35747,3,2,2,1,1,2
35748,7,2,1,1,1,1
35749,25,2,3,3,2,3
35750,33,2,4,5,2,4
35751,42,2,15,19,5,10
35753,36,2,5,5,3,5
35754,32,2,3,14,1,2
35755,999,2,4,4,1,4
35757,5,2,1,1,1,1
35758,8,2,2,2,2,2
35759,5,2,3,3,3,3
35767,8,2,1,2,1,1
35768,32,2,6,11,3,5
35770,999,2,1,-1,1,1
35771,7,2,2,2,2,2
35773,8,2,1,1,1,1
35774,9,2,3,3,2,3
35777,8,2,2,2,2,2
35779,5,2,10,21,2,8
35780,999,2,1,0,1,1
35784,8,2,1,1,1,1
35787,5,2,1,2,1,1
35788,9,2,3,3,1,2
35791,39,2,11,12,9,10
35792,24,2,7,7,3,6
35795,9,2,1,1,1,1
35796,40,2,25,28,10,23
35797,40,2,23,28,10,20
35798,39,2,7,7,6,6
35799,37,2,19,17,8,17
35800,24,2,4,4,2,3
35801,999,2,1,-1,1,1
35804,35,2,6,6,3,6
35812,36,2,16,24,3,12
35813,39,2,14,16,5,12
35815,38,2,6,6,5,5
35817,5,2,9,9,5,9
35823,40,2,32,34,10,30
35825,38,2,4,4,3,4
35826,27,2,1,1,1,1
35827,39,2,4,4,2,2
35829,7,2,1,1,1,1
35831,30,2,4,4,3,4
35832,36,2,13,13,6,9
35834,9,2,1,1,1,1
35835,40,2,32,32,13,28
35837,37,2,24,27,10,23
35841,7,2,2,2,1,2
35843,42,2,9,10,6,9
35844,36,2,12,12,4,12
35848,37,2,8,8,4,6
35850,5,2,0,1,1,0
35851,7,2,2,2,1,1
35852,999,2,1,-1,1,1
35853,9,2,2,2,1,2
35854,999,2,1,-1,1,1
35856,43,2,8,8,6,6
35859,42,2,5,7,3,4
35862,35,2,5,6,5,5
35864,36,2,8,8,4,8
35866,6,2,4,4,3,4
35873,29,2,4,5,2,4
35878,15,2,14,14,4,10
35879,39,2,20,20,8,20
35883,999,2,1,-1,1,1
35885,39,2,5,5,5,5
35889,32,2,8,8,5,8
35890,39,2,4,4,4,4
35892,6,2,1,1,1,1
35893,39,2,12,17,7,11
35894,9,2,1,1,1,1
35896,25,2,11,11,8,10
35898,33,2,10,11,2,9
35899,39,2,11,11,7,9
35900,39,2,9,9,7,8
35904,33,2,5,5,3,5
35908,7,2,5,5,5,5
35910,999,2,2,-3,1,1
35912,38,2,4,4,3,3
35913,7,2,6,9,3,6
35915,3,2,1,1,1,1
35916,15,2,4,4,3,4
35919,39,2,17,18,6,17
35923,38,2,4,4,1,2
35927,9,2,1,1,1,1
35928,7,2,3,3,2,3
35929,999,2,2,2,1,2
35931,4,2,3,3,1,3
35932,38,2,25,37,8,24
35934,6,2,3,3,3,3
35935,26,2,2,2,1,2
35936,29,2,3,4,2,3
35937,39,2,6,6,6,6
35938,24,2,3,3,2,2
35939,5,2,0,1,1,0
35940,7,2,6,6,3,6
35941,8,2,2,2,2,2
35942,7,2,10,12,6,10
35943,39,2,6,8,3,6
35945,36,2,5,5,2,5
35946,41,2,10,12,5,6
35947,3,2,2,2,2,2
35949,39,2,12,15,5,10
35954,35,2,6,9,3,6
35955,999,2,3,3,2,2
35956,34,2,5,5,2,4
35957,9,2,2,2,2,2
35959,8,2,1,1,1,1
35961,31,2,2,2,1,2
35963,39,2,7,4,3,3
35964,8,2,1,1,1,1
35965,21,2,4,4,2,4
35966,999,2,2,-2,1,1
35968,37,2,6,6,4,6
35969,8,2,4,4,2,4
35970,42,2,7,7,3,6
35972,8,2,2,2,1,2
35974,39,2,13,13,7,13
35975,9,2,2,2,2,2
35976,38,2,7,9,4,7
35977,39,2,3,5,2,3
35978,23,2,3,3,3,3
35981,19,2,6,6,6,6
35982,8,2,2,2,1,2
35983,40,2,20,21,10,16
35984,43,2,8,8,7,8
35987,35,2,6,10,3,4
35988,9,2,2,3,1,2
35989,39,2,17,18,8,16
35990,43,2,4,6,4,4
35991,999,2,2,-2,1,2
35992,9,2,1,1,1,1
35993,3,2,3,3,2,3
35994,37,2,22,23,8,21
35997,9,2,1,1,1,1
35998,9,2,3,3,1,2
36003,9,2,2,2,1,1
36007,24,2,7,7,4,7
36009,24,2,2,2,2,2
36010,8,2,1,1,1,1
36012,5,2,7,7,4,6
36015,38,2,19,19,8,18
36018,43,2,14,15,6,10
36019,21,2,10,10,4,10
36020,39,2,17,17,12,17
36024,8,2,3,3,2,3
36026,24,2,1,1,1,1
36027,40,2,12,16,6,10
36028,39,2,18,18,9,16
36032,39,2,6,6,3,6
36038,44,2,20,21,4,15
36041,38,2,5,4,4,4
36042,39,2,16,18,8,14
36044,3,2,2,2,2,2
36045,7,2,1,1,1,1
36046,33,2,3,3,1,2
36053,36,2,8,8,2,6
36058,8,2,2,2,2,2
36062,999,2,1,-1,1,1
36065,37,2,5,5,4,5
36070,36,2,9,8,5,9
36071,9,2,1,1,1,1
36072,999,2,1,-1,1,1
36078,3,2,1,1,1,1
36079,32,2,1,4,1,1
36080,24,2,4,4,4,4
36081,8,2,2,3,2,2
36083,9,2,1,1,1,1
36084,999,2,3,-3,2,3
36087,8,2,3,3,2,3
36089,38,2,3,4,2,3
36096,8,2,2,3,2,2
36097,999,2,2,-2,2,2
36099,38,2,5,9,2,4
36101,37,2,25,32,7,21
36104,31,2,7,7,5,7
36105,5,2,7,7,3,6
36108,44,2,13,13,6,13
36109,3,2,2,2,2,2
36110,42,2,12,13,8,12
36112,30,2,4,4,3,3
36115,3,2,1,1,1,1
36117,9,2,1,1,1,1
36121,8,2,2,2,1,2
36122,999,2,0,0,1,0
36123,24,2,6,6,3,6
36124,40,2,28,31,12,24
36127,5,2,0,1,1,0
36128,8,2,1,1,1,1
36131,9,2,1,1,1,1
36132,25,2,9,11,5,7
36134,40,2,23,32,13,20
36135,9,2,2,2,2,2
36137,999,2,1,-1,1,1
36138,32,2,14,16,8,13
36139,999,2,2,0,2,2
36140,8,2,2,2,2,2
36143,9,2,2,2,2,2
36147,28,2,2,2,2,2
36150,39,2,4,4,4,4
36155,24,2,12,14,6,11
36157,999,2,2,-2,1,1
36158,9,2,1,1,1,1
36161,15,2,9,10,4,6
36163,36,2,6,6,3,6
36165,8,2,2,3,2,2
36166,40,2,22,24,11,21
36167,8,2,3,3,2,3
36168,39,2,12,14,6,10
36169,4,2,6,7,4,5
36170,6,2,1,1,1,1
36171,999,2,1,-1,1,1
36172,999,2,1,1,1,1
36174,8,2,1,1,1,1
36175,9,2,3,3,3,3
36176,39,2,12,12,7,10
36177,37,2,26,31,6,23
36178,8,2,1,1,2,1
36179,8,2,3,3,2,2
36180,20,2,4,4,3,4
36182,42,2,5,5,3,5
36186,7,2,4,6,4,4
36187,38,2,8,10,3,6
36191,3,2,2,2,2,2
36193,8,2,2,2,2,2
36195,36,2,7,7,4,6
36199,34,2,6,6,4,6
36201,15,2,3,4,2,2
36204,35,2,4,4,3,4
36205,42,2,9,10,6,9
36208,22,2,1,1,1,1
36211,5,2,5,7,4,5
36212,39,2,9,9,8,9
36219,9,2,3,3,3,3
36233,40,2,24,28,12,24
36235,39,2,6,11,5,6
36240,8,2,2,2,1,2
36241,39,2,16,17,7,16
36243,36,2,6,6,3,5
36246,7,2,4,4,2,4
36250,36,2,4,4,2,4
36251,8,2,1,1,1,1
36255,8,2,3,3,2,3
36259,8,2,3,3,2,2
36261,3,2,3,3,2,2
36265,25,2,13,14,6,9
36266,5,2,35,59,11,22
36271,40,2,18,21,8,15
36277,8,2,1,1,1,1
36278,30,2,3,3,1,1
36280,37,2,6,8,3,6
36283,38,2,5,5,5,5
36284,9,2,1,1,1,1
36288,3,2,2,2,1,2
36290,9,2,3,3,3,3
36294,39,2,9,9,6,8
36296,40,2,48,49,13,45
36297,30,2,3,3,3,3
36300,40,2,17,22,11,17
36302,15,2,6,6,3,4
36304,8,2,2,2,1,2
36305,8,2,3,3,2,3
36306,39,2,13,13,8,12
36307,42,2,4,5,3,3
36308,36,2,6,6,1,4
36309,8,2,1,1,1,1
36310,5,2,0,1,1,0
36311,39,2,12,14,6,9
36313,8,2,2,2,2,2
36314,25,2,5,5,2,3
36315,25,2,3,4,3,3
36316,9,2,3,3,2,2
36317,37,2,8,8,4,8
36318,39,2,14,14,9,13
36320,35,2,25,28,6,20
36326,24,2,9,9,6,7
36328,43,2,7,17,4,7
36335,36,2,12,16,7,9
36337,999,2,1,-1,1,1
36338,8,2,2,2,1,2
36339,8,2,3,3,3,3
36345,8,2,1,1,1,1
36347,8,2,2,2,1,2
36349,39,2,13,14,8,13
36351,39,2,7,7,5,6
36357,38,2,7,7,4,7
36359,39,2,12,15,6,9
36360,18,2,4,9,2,4
36361,39,2,4,4,3,4
36362,39,2,5,5,5,5
36365,30,2,3,4,3,3
36370,32,2,12,12,7,10
36377,8,2,3,3,2,3
36379,999,2,1,-1,1,1
36380,40,2,21,21,11,20
36388,37,2,3,3,1,3
36389,3,2,4,4,4,4
36390,39,2,5,5,4,5
36392,39,2,3,7,2,3
36394,39,2,19,20,6,18
36395,8,2,2,2,2,2
36398,25,2,5,5,1,2
36399,38,2,3,4,2,3
36400,39,2,14,15,7,14
36401,40,2,41,50,11,29
36404,8,2,2,2,2,2
36406,39,2,14,17,8,13
36407,35,2,4,5,3,3
36408,8,2,3,3,3,3
36410,37,2,19,22,5,15
36412,38,2,13,13,4,13
36413,30,2,8,11,6,7
36414,9,2,3,3,3,3
36415,20,2,1,1,1,1
36418,9,2,2,2,2,2
36420,40,2,38,42,9,28
36421,6,2,3,4,2,2
36424,39,2,8,11,6,8
36425,32,2,2,2,2,2
36428,7,2,10,10,4,9
36430,6,2,1,1,1,1
36431,40,2,28,32,13,28
36432,39,2,11,12,5,10
36435,38,2,5,7,4,5
36436,32,2,1,1,1,1
36438,42,2,17,20,8,16
36440,37,2,8,9,7,8
36442,5,2,4,6,4,4
36446,3,2,2,2,1,2
36447,36,2,4,4,1,3
36448,9,2,2,2,1,2
36450,39,2,13,13,9,12
36454,8,2,2,2,2,2
36457,9,2,3,3,2,3
36459,4,2,1,1,1,1
36462,7,2,9,10,3,8
36465,34,2,2,2,2,2
36466,24,2,18,23,8,18
36468,3,2,2,2,2,2
36469,40,2,23,75,3,16
36470,15,2,5,6,2,2
36472,39,2,13,13,5,10
36477,9,2,1,1,1,1
36479,9,2,1,1,1,1
36480,39,2,16,18,6,15
36484,42,2,4,4,3,4
36487,38,2,9,9,5,9
36488,6,2,1,1,1,1
36490,5,2,3,4,3,3
36492,39,2,6,6,2,6
36494,36,2,9,10,2,7
36497,40,2,23,25,6,18
36498,39,2,5,5,3,5
36500,34,2,3,3,3,3
36501,40,2,20,20,8,18
36502,39,2,9,9,6,9
36506,40,2,84,113,14,69
36508,5,2,1,1,1,1
36509,25,2,7,6,4,6
36510,21,2,9,8,5,7
36512,26,2,1,5,1,1
36514,8,2,3,3,3,3
36515,999,2,1,-1,1,1
36521,30,2,2,2,2,2
36522,9,2,2,2,1,2
36524,999,2,2,0,2,2
36525,32,2,5,7,1,2
36527,25,2,6,6,2,4
36533,999,2,0,1,1,0
36534,8,2,2,2,1,2
36536,30,2,2,2,1,2
36537,32,2,6,7,1,2
36538,33,2,11,11,6,10
36539,8,2,2,2,2,2
36540,25,2,4,4,1,4
36542,20,2,7,8,2,7
36544,39,2,11,15,6,10
36547,25,2,6,6,3,4
36549,9,2,1,1,1,1
36551,35,2,2,6,2,2
36552,26,2,1,6,1,1
36555,32,2,1,2,1,1
36559,5,2,3,3,2,2
36561,7,2,7,9,3,7
36565,26,2,4,4,3,3
36567,999,2,1,-1,1,1
36569,8,2,2,2,2,2
36571,39,2,7,12,4,7
36575,9,2,1,1,1,1
36576,28,2,4,5,3,4
36577,3,2,2,2,1,2
36578,8,2,1,1,1,1
36579,8,2,1,1,1,1
36580,7,2,10,11,5,9
36583,40,2,19,20,12,18
36584,42,2,13,13,6,11
36586,9,2,2,2,1,2
36588,25,2,19,20,6,13
36590,9,2,2,2,2,2
36591,29,2,11,18,7,11
36592,39,2,3,5,3,3
36593,9,2,1,1,1,1
36594,8,2,2,2,2,2
36597,40,2,26,35,10,18
36598,9,2,2,2,2,2
36602,7,2,12,13,5,12
36603,29,2,4,6,1,3
36604,7,2,5,6,4,5
36608,8,2,1,1,1,1
36613,39,2,11,14,9,11
36614,9,2,1,1,1,1
36617,8,2,1,1,1,1
36619,7,2,3,4,3,3
36620,36,2,21,21,10,21
36621,5,2,5,5,1,5
36622,39,2,12,12,3,7
36623,9,2,1,1,1,1
36624,36,2,4,4,4,4
36625,9,2,2,2,2,2
36627,8,2,1,1,1,1
36629,3,2,2,4,1,2
36633,39,2,4,6,2,3
36634,9,2,2,2,1,2
36635,35,2,6,7,2,6
36637,33,2,11,12,5,11
36638,44,2,21,21,9,20
36639,8,2,3,3,2,3
36640,42,2,8,9,7,8
36643,3,2,2,2,1,2
36645,8,2,4,3,3,4
36647,39,2,3,4,3,3
36648,29,2,2,2,1,2
36649,44,2,6,6,6,6
36650,37,2,4,4,1,4
36651,32,2,10,11,7,10
36653,5,2,2,2,2,2
36654,30,2,4,5,4,4
36655,27,2,4,7,1,4
36656,999,2,1,-1,1,1
36657,39,2,11,12,6,11
36662,39,2,10,10,6,10
36665,9,2,3,3,2,3
36668,25,2,11,11,7,9
36669,8,2,3,3,2,2
36671,31,2,2,2,2,2
36672,9,2,2,2,2,2
36675,25,2,7,7,2,4
36676,35,2,6,21,2,6
36678,26,2,6,6,2,5
36679,9,2,2,3,2,2
36680,39,2,12,16,8,11
36681,999,2,2,0,1,1
36682,39,2,6,8,5,6
36684,39,2,4,8,3,4
36685,33,2,8,9,5,8
36688,22,2,1,1,1,1
36689,8,2,2,2,1,2
36692,35,2,3,5,1,2
36696,21,2,4,4,4,4
36697,8,2,3,3,1,3
36699,9,2,2,2,2,2
36702,9,2,2,2,2,2
36705,9,2,2,2,2,2
